time,logistic,interface
345.5,219.47097098044603,517.7616364987364
346.0,219.47093719009888,517.7672708337383
346.5,219.47090256933365,517.7728550550285
347.0,219.47086711815038,517.7783901824743
347.5,219.47083083654906,517.7838772338363
348.0,219.47079372452967,517.7893172247676
348.5,219.47075578209223,517.7947111688144
349.0,219.47071700923672,517.8000600774157
349.5,219.4706774059632,517.8053649599032
350.0,219.47063697227156,517.8106268235015
