file,replicate,time,border_l,border_r,offset_l,offset_r,displacement,zoom,strain,mid_height,max_height,min_height,width,hL,hR,avg_height,std_height,forward_change,smooth_height,slope,slope_error,order
bh1514_044.datx,B,6.11,2296,25520,-5.0,0.0,8138,50,bh1514,24.749,47.423,-5.0,4.032,13990,25509,19.076,1.912,9.403,11.872,15.717,1.425,15
bh1514_047.datx,B,6.55,2212,25533,0.0,10.0,8089,50,bh1514,26.497,54.728,0.0,4.049,13990,25509,23.271,1.621,10.261,16.62,13.292,2.153,16
bh1514_050.datx,B,7.0,2047,25637,0.0,0.0,7955,50,bh1514,28.963,59.233,-0.232,4.096,13990,25509,27.854,1.555,3.356,21.714,10.311,2.231,17
bh1514_053.datx,B,7.45,2048,25687,0.0,0.0,7930,50,bh1514,28.915,57.692,-0.184,4.104,13990,25509,29.351,1.183,16.475,26.903,6.915,1.43,18
bh1514_056.datx,B,7.89,1967,25765,0.0,0.0,7851,50,bh1514,35.102,67.094,-0.001,4.132,13990,25509,36.7,1.673,-18.468,30.789,5.344,0.932,19
bh1514_059.datx,B,8.34,1915,25815,0.0,0.0,7800,50,bh1514,26.164,67.227,-0.665,4.149,13990,25509,28.451,3.919,10.641,33.533,5.104,0.882,20
bh1514_062.datx,B,8.79,1865,25930,5.0,0.0,7717,50,bh1514,30.468,71.162,-0.003,4.178,13990,25509,33.198,3.741,9.777,36.312,5.421,0.906,21
bh1514_065.datx,B,9.23,1815,26019,0.0,0.0,7648,50,bh1514,34.518,74.087,-0.002,4.202,13990,25509,37.565,3.406,8.772,38.628,5.688,1.14,22
bh1514_068.datx,B,9.73,4565,28993,10.0,0.0,7536,50,bh1514,38.489,77.1,0.008,4.241,13990,25509,41.912,3.024,4.735,41.825,6.375,1.124,23
bh1514_071.datx,B,10.25,4464,29056,10.0,0.0,7454,50,bh1514,40.848,79.923,0.024,4.269,13990,25509,44.375,3.199,9.681,45.193,8.316,0.249,24
bh1514_074.datx,B,10.77,4384,29268,20.0,0.0,7308,50,bh1514,45.971,83.073,0.023,4.32,13990,25509,49.414,2.69,7.214,49.445,7.999,0.206,25
bh1514_077.datx,B,11.29,4290,29290,5.0,-10.0,7250,50,bh1514,49.638,85.074,-10.048,4.34,13990,25509,53.162,2.225,10.501,53.166,7.359,0.436,26
bh1514_080.datx,B,11.81,4134,29332,5.0,0.0,7151,50,bh1514,54.903,91.606,-0.001,4.375,13990,25509,58.622,2.375,5.763,57.526,8.238,0.63,27
bh1514_083.datx,B,12.33,4141,29460,10.0,-5.0,7090,50,bh1514,58.055,90.323,-5.001,4.396,13990,25509,61.613,1.597,2.762,62.065,8.475,0.658,28
bh1514_086.datx,B,12.85,4091,29557,20.0,25.0,7017,50,bh1514,59.667,89.925,20.0,4.421,13990,25509,63.049,1.499,18.025,66.367,8.591,0.649,29
bh1514_089.datx,B,13.37,3929,29634,15.0,-5.0,6897,50,bh1514,69.013,100.597,-4.997,4.463,13990,25509,72.432,1.653,7.252,70.799,8.623,0.648,30
bh1514_092.datx,B,13.89,3790,29753,0.0,4.0,6768,50,bh1514,72.743,107.356,0.0,4.508,13990,25509,76.195,2.203,6.373,74.53,8.162,0.801,31
bh1514_095.datx,B,14.41,3759,29857,0.0,2.0,6701,50,bh1514,76.146,108.245,0.0,4.531,13990,25509,79.509,1.751,8.908,78.239,7.297,0.92,32
bh1514_098.datx,B,14.92,3669,29962,0.0,0.0,6603,50,bh1514,80.869,113.022,-0.095,4.565,13990,25509,84.132,1.66,1.254,82.593,6.287,0.442,33
bh1514_101.datx,B,15.44,3557,30068,0.0,0.0,6494,50,bh1514,81.574,112.103,-0.005,4.603,13990,25509,84.783,1.564,5.359,86.075,6.422,0.457,34
bh1514_104.datx,B,15.97,3447,30142,5.0,5.0,6402,50,bh1514,84.448,116.272,4.362,4.635,13990,25509,87.594,1.608,11.224,89.34,6.334,0.456,35
bh1514_107.datx,B,16.52,3358,30255,0.0,0.0,6301,50,bh1514,90.744,122.629,0.0,4.67,13990,25509,93.798,1.602,6.235,92.471,5.843,0.538,36
bh1514_110.datx,B,17.08,3260,30383,0.0,0.0,6188,50,bh1514,94.186,126.557,-0.001,4.709,13990,25509,97.248,1.658,4.049,94.846,5.112,0.793,37
bh1514_113.datx,B,17.63,3161,30476,0.0,20.0,6092,50,bh1514,96.436,126.97,-0.042,4.742,13990,25509,99.484,1.569,2.349,97.48,4.074,0.735,38
bh1514_116.datx,B,18.18,3056,30585,0.0,0.0,5985,50,bh1514,97.765,129.242,-0.001,4.779,13990,25509,100.784,1.659,-0.737,99.96,2.967,0.497,39
bh1514_119.datx,B,18.74,2960,30697,-5.0,0.0,5881,50,bh1514,97.375,128.231,-5.0,4.816,13990,25509,100.375,1.565,4.865,101.5,2.315,0.484,40
bh1514_122.datx,B,19.34,2853,30832,10.0,0.0,5760,50,bh1514,100.327,133.755,-0.006,4.858,13990,25509,103.308,1.713,-1.574,100.98,0.284,0.591,41
bh1514_125.datx,B,21.14,2513,31169,5.0,20.0,5422,50,bh1514,97.458,134.756,4.929,4.975,13990,25509,100.474,2.278,-6.999,100.384,-0.441,2.112,42
bh1514_128.datx,B,21.73,2404,31299,0.0,20.0,5302,50,bh1514,93.311,128.734,-0.093,5.017,13990,25509,96.337,1.866,-3.451,98.623,2.497,2.682,43
bh1514_131.datx,B,22.32,2307,31430,0.0,0.0,5188,50,bh1514,91.295,122.824,-0.105,5.056,13990,25509,94.293,1.602,21.032,99.824,1.773,1.786,44
bh1514_134.datx,B,22.91,2171,31515,0.0,0.0,5078,50,bh1514,103.701,137.176,0.0,5.095,13990,25509,106.737,1.616,-6.504,101.63,2.752,1.37,45
bh1514_137.datx,B,23.53,3785,33399,0.0,35.0,4943,50,bh1514,99.737,132.656,-0.063,5.141,13990,25509,102.73,1.703,-1.689,105.108,6.545,1.877,46
bh1514_140.datx,B,24.16,3707,33619,0.0,4.0,4794,50,bh1514,98.679,134.659,-0.034,5.193,13990,25509,101.67,2.248,12.745,110.304,9.093,1.994,47
bh1514_143.datx,B,24.78,3534,33556,0.0,20.0,4739,50,bh1514,106.61,141.692,0.0,5.212,13990,25509,109.664,1.713,24.81,116.532,9.991,2.015,48
bh1514_146.datx,B,25.41,3440,33710,10.0,10.0,4615,50,bh1514,122.2,160.108,9.997,5.255,13990,25509,125.24,2.192,11.305,121.361,11.801,1.311,49
bh1514_149.datx,B,26.04,3278,33952,0.0,0.0,4413,50,bh1514,129.261,169.546,0.0,5.325,13990,25509,132.33,2.652,8.214,127.006,11.128,1.544,50
bh1514_152.datx,B,26.67,3160,34012,10.0,0.0,4324,50,bh1514,134.43,179.345,-0.003,5.356,13990,25509,137.477,3.88,4.631,132.256,7.316,1.915,51
bh1514_155.datx,B,27.29,3040,34162,5.0,0.0,4189,50,bh1514,137.366,182.629,-0.013,5.403,13990,25509,140.379,4.02,2.957,136.354,3.212,1.255,52
bh1514_158.datx,B,27.92,2925,34368,0.0,0.0,4028,50,bh1514,139.28,184.031,-0.119,5.459,13990,25509,142.233,3.899,-6.024,137.775,0.48,1.056,53
bh1514_161.datx,B,28.55,2756,34542,20.0,0.0,3857,50,bh1514,135.487,177.274,-0.002,5.519,13990,25509,138.454,3.025,-0.146,138.065,-1.347,0.677,54
bh1514_164.datx,B,29.17,2698,34651,10.0,0.0,3773,50,bh1514,135.441,174.466,-0.002,5.548,13990,25509,138.363,2.401,-5.063,137.395,-2.384,0.36,55
bh1514_167.datx,B,29.8,2589,34700,10.0,0.0,3694,50,bh1514,132.233,166.504,-0.003,5.575,13990,25509,135.19,1.639,-1.322,137.353,-1.213,0.955,56
bh1514_170.datx,B,30.45,4188,36593,0.0,0.0,3547,50,bh1514,131.387,174.068,-0.008,5.626,13990,25509,134.327,3.298,-2.589,137.033,0.363,0.939,57
bh1514_173.datx,B,31.11,4071,36655,0.0,0.0,3458,50,bh1514,129.676,165.071,-0.048,5.657,13990,25509,132.615,1.702,11.244,137.515,1.45,0.892,58
bh1514_176.datx,B,31.78,3944,36873,0.0,0.0,3285,50,bh1514,137.115,171.318,-0.0,5.717,13990,25509,140.068,1.626,0.291,137.701,1.943,0.706,59
bh1514_179.datx,B,32.44,3835,36960,0.0,0.0,3187,50,bh1514,137.335,178.763,-0.003,5.751,13990,25509,140.26,2.876,2.431,138.345,1.719,0.757,60
bh1514_182.datx,B,33.1,3730,37123,0.0,0.0,3053,50,bh1514,138.967,177.2,-0.01,5.798,13990,25509,141.868,2.183,-3.431,139.523,1.535,1.06,61
bh1514_185.datx,B,33.76,3571,37194,0.0,0.0,2938,50,bh1514,136.642,174.266,-0.505,5.837,13990,25509,139.593,1.991,0.149,140.416,0.026,0.346,62
bh1514_188.datx,B,34.42,3456,37309,0.0,0.0,2823,50,bh1514,136.791,176.31,-1.764,5.877,13990,25509,139.691,2.366,1.78,142.431,1.769,1.086,63
bh1514_191.datx,B,35.14,5091,39193,0.0,0.0,2699,50,bh1514,138.173,173.48,-0.084,5.921,13990,25509,140.969,1.72,10.853,144.578,5.444,1.224,64
bh1514_194.datx,B,35.88,4907,39336,0.0,0.0,2535,50,bh1514,146.259,181.877,-0.002,5.977,13990,25509,149.037,1.774,7.123,146.396,4.072,1.862,65
bh1514_197.datx,B,36.63,4778,39480,0.0,0.0,2399,50,bh1514,151.625,186.066,-0.079,6.025,13990,25509,154.324,1.662,-8.425,148.642,2.522,1.924,66
bh1514_200.datx,B,37.37,4639,39685,0.0,20.0,2227,50,bh1514,145.4,180.797,-0.26,6.085,13990,25509,148.056,1.818,3.736,150.363,-0.328,1.179,67
bh1514_203.datx,B,38.11,4506,39737,0.0,0.0,2134,50,bh1514,148.227,181.832,-0.051,6.117,13990,25509,150.831,1.61,-1.704,152.258,1.331,1.912,68
bh1514_206.datx,B,38.85,4376,39821,0.0,0.0,2027,50,bh1514,147.034,182.131,-0.073,6.154,13990,25509,149.568,1.794,12.013,154.243,5.403,1.338,69
bh1514_209.datx,B,39.6,4254,39986,0.0,0.0,1884,50,bh1514,156.032,192.65,-0.408,6.204,13990,25509,158.511,2.103,7.765,155.69,3.171,2.298,70
bh1514_212.datx,B,40.34,4120,40196,0.0,0.0,1712,50,bh1514,161.88,192.837,-0.002,6.263,13990,25509,164.287,1.558,-12.161,157.544,2.395,2.331,71
bh1514_215.datx,B,41.09,4034,40295,0.0,0.0,1619,50,bh1514,152.934,185.659,-0.003,6.295,13990,25509,155.253,1.554,6.519,161.762,2.706,2.469,72
